customer_id,total_visits,total_spend_inr,avg_order_value,days_active,first_visit,last_visit,estimated_clv_inr,customer_segment,age,gender,area,is_loyalty_member
C02432,155,99215.64,640.1,1071,2022-01-11,2024-12-16,197854.99,Late Night Delivery User,23,Male,Vile Parle,False
C02433,135,65314.37,483.81,1094,2022-01-01,2024-12-29,256970.13,Occasional Visitor,42,Male,Colaba,False
C02434,148,28900.51,195.27,1083,2022-01-05,2024-12-22,94570.54,Student Budget Diner,18,Female,Santacruz,True
C02435,156,463465.38,2970.93,1096,2022-01-01,2024-12-31,1343797.68,Premium High Spender,52,Male,Juhu,False
C02436,149,73493.27,493.24,1059,2022-02-01,2024-12-25,323230.17,Office Lunch Customer,35,Female,Malad,False
C02437,134,258646.73,1930.2,1086,2022-01-08,2024-12-28,854003.04,Weekend Family Diner,29,Male,Goregaon,False
C02438,139,30170.79,217.06,1070,2022-01-12,2024-12-16,130426.36,Student Budget Diner,18,Male,Santacruz,True
C02439,123,251941.56,2048.31,1076,2022-01-16,2024-12-26,592376.0,Weekend Family Diner,44,Male,Goregaon,False
C02440,138,93239.84,675.65,1088,2022-01-09,2024-12-31,290856.7,Late Night Delivery User,33,Female,Malad,False
C02441,140,65897.17,470.69,1077,2022-01-20,2024-12-31,233193.76,Office Lunch Customer,25,Male,Kandivali,False
C02442,145,66122.75,456.02,1089,2022-01-02,2024-12-25,241902.6,Office Lunch Customer,28,Female,Borivali,False
C02443,137,26772.93,195.42,1071,2022-01-02,2024-12-07,102371.05,Student Budget Diner,24,Male,Andheri,False
C02444,120,23511.85,195.93,1078,2022-01-01,2024-12-13,82329.62,Student Budget Diner,30,Male,Malad,False
C02445,154,84956.24,551.66,1076,2022-01-12,2024-12-22,254003.14,Occasional Visitor,29,Female,Malad,True
C02446,132,262114.21,1985.71,1096,2022-01-01,2024-12-31,453544.86,Weekend Family Diner,37,Male,Dadar,True
C02447,121,74002.76,611.59,1089,2022-01-02,2024-12-25,200733.94,Late Night Delivery User,18,Male,Borivali,True
C02448,166,309964.09,1867.25,1083,2022-01-02,2024-12-19,1363987.98,Weekend Family Diner,36,Male,Colaba,True
C02449,154,293525.36,1906.01,1092,2022-01-03,2024-12-29,976148.39,Weekend Family Diner,37,Female,Bandra,True
C02450,134,56543.81,421.97,1068,2022-01-02,2024-12-04,227714.12,Office Lunch Customer,33,Female,Colaba,False
C02451,153,102784.39,671.79,1063,2022-01-13,2024-12-10,316501.4,Late Night Delivery User,18,Female,Worli,True
C02452,154,98007.75,636.41,1094,2022-01-01,2024-12-29,418968.18,Late Night Delivery User,26,Female,Juhu,False
C02453,150,401809.54,2678.73,1078,2022-01-19,2024-12-31,803020.78,Premium High Spender,36,Male,Powai,True
C02454,130,59931.38,461.01,1086,2022-01-10,2024-12-30,110994.62,Office Lunch Customer,41,Male,Colaba,False
C02455,138,88442.52,640.89,1077,2022-01-19,2024-12-30,260112.34,Late Night Delivery User,18,Male,Vile Parle,False
C02456,148,98166.53,663.29,1095,2022-01-01,2024-12-30,217557.3,Late Night Delivery User,18,Female,Thane,True
C02457,145,409075.96,2821.21,1067,2022-01-27,2024-12-28,847673.4,Premium High Spender,45,Male,Powai,True
C02458,138,27412.64,198.64,1089,2022-01-05,2024-12-28,70357.1,Student Budget Diner,18,Female,Powai,False
C02459,115,66816.65,581.01,1068,2022-01-10,2024-12-12,173732.55,Late Night Delivery User,22,Male,Juhu,False
C02460,149,63230.19,424.36,1087,2022-01-08,2024-12-29,112132.55,Office Lunch Customer,28,Male,Juhu,True
C02461,124,72610.67,585.57,1085,2022-01-10,2024-12-29,314645.55,Occasional Visitor,44,Male,Andheri,True
C02462,134,88078.71,657.3,1086,2022-01-04,2024-12-24,332266.51,Late Night Delivery User,21,Female,Worli,False
C02463,145,64950.08,447.93,1083,2022-01-12,2024-12-29,256537.41,Office Lunch Customer,37,Male,Santacruz,False
C02464,150,288441.69,1922.94,1090,2022-01-07,2024-12-31,1183461.27,Weekend Family Diner,46,Female,Vile Parle,False
C02465,136,259030.22,1904.63,1081,2022-01-13,2024-12-28,961153.48,Weekend Family Diner,32,Female,Andheri,False
C02466,124,80880.24,652.26,1085,2022-01-09,2024-12-28,205158.49,Late Night Delivery User,20,Other,Borivali,False
C02467,141,28845.31,204.58,1084,2022-01-04,2024-12-22,46420.37,Student Budget Diner,34,Male,Vile Parle,False
C02468,144,278044.49,1930.86,1081,2022-01-14,2024-12-29,1203339.7,Weekend Family Diner,38,Female,Borivali,False
C02469,143,387664.46,2710.94,1075,2022-01-12,2024-12-21,1629015.84,Premium High Spender,28,Female,Santacruz,False
C02470,145,74939.88,516.83,1092,2022-01-03,2024-12-29,273355.0,Occasional Visitor,33,Male,Goregaon,False
C02471,136,66275.75,487.32,1089,2022-01-08,2024-12-31,133121.08,Office Lunch Customer,29,Male,Kandivali,True
C02472,148,287401.98,1941.91,1090,2022-01-02,2024-12-26,448832.73,Weekend Family Diner,38,Male,Borivali,False
C02473,147,31432.91,213.83,1088,2022-01-04,2024-12-26,125004.39,Student Budget Diner,20,Female,Bandra,False
C02474,134,395393.91,2950.7,1092,2022-01-05,2024-12-31,1378401.84,Premium High Spender,44,Male,Malad,True
C02475,150,300398.86,2002.66,1088,2022-01-02,2024-12-24,1091402.82,Weekend Family Diner,35,Female,Colaba,False
C02476,128,62586.91,488.96,1094,2022-01-03,2024-12-31,185893.48,Office Lunch Customer,30,Male,Kandivali,True
C02477,122,59828.19,490.39,1082,2022-01-12,2024-12-28,116569.24,Office Lunch Customer,26,Male,Vile Parle,True
C02478,147,417847.66,2842.5,1092,2022-01-04,2024-12-30,913299.15,Premium High Spender,37,Male,Kurla,True
C02479,135,261582.12,1937.65,1082,2022-01-15,2024-12-31,500661.85,Weekend Family Diner,35,Female,Juhu,True
C02480,140,91839.21,655.99,1094,2022-01-03,2024-12-31,143982.91,Late Night Delivery User,27,Male,Kurla,True
C02481,131,73340.24,559.85,1089,2022-01-05,2024-12-28,300860.99,Occasional Visitor,35,Male,Dadar,True
C02482,119,72561.43,609.76,1089,2022-01-08,2024-12-31,262075.91,Late Night Delivery User,26,Female,Juhu,False
C02483,147,90539.22,615.91,1090,2022-01-02,2024-12-26,293250.43,Late Night Delivery User,18,Male,Juhu,True
C02484,161,33746.51,209.61,1084,2022-01-04,2024-12-22,93483.15,Student Budget Diner,34,Female,Juhu,True
C02485,148,89107.96,602.08,1087,2022-01-09,2024-12-30,266427.09,Late Night Delivery User,26,Female,Santacruz,True
C02486,136,84253.04,619.51,1090,2022-01-04,2024-12-28,131087.04,Late Night Delivery User,22,Female,Goregaon,True
C02487,133,71263.94,535.82,1084,2022-01-13,2024-12-31,304093.22,Occasional Visitor,28,Female,Vile Parle,True
C02488,149,74685.52,501.25,1089,2022-01-08,2024-12-31,304624.72,Occasional Visitor,28,Male,Kurla,False
C02489,138,28555.95,206.93,1092,2022-01-05,2024-12-31,104185.78,Student Budget Diner,26,Female,Vile Parle,False
C02490,130,255545.28,1965.73,1078,2022-01-15,2024-12-27,797475.65,Weekend Family Diner,41,Female,Kandivali,False
C02491,119,59561.21,500.51,1089,2022-01-04,2024-12-27,238253.47,Office Lunch Customer,25,Male,Juhu,False
C02492,138,30233.1,219.08,1084,2022-01-08,2024-12-26,121321.74,Student Budget Diner,29,Male,Goregaon,True
C02493,159,32661.18,205.42,1095,2022-01-02,2024-12-31,124895.69,Student Budget Diner,22,Female,Thane,True
C02494,114,77013.04,675.55,1074,2022-01-16,2024-12-24,250099.56,Late Night Delivery User,25,Female,Bandra,True
C02495,149,74949.28,503.02,1085,2022-01-06,2024-12-25,160191.49,Office Lunch Customer,35,Female,Dadar,False
C02496,127,59009.21,464.64,1047,2022-02-13,2024-12-25,100845.47,Office Lunch Customer,27,Male,Colaba,False
C02497,147,90863.09,618.12,1074,2022-01-17,2024-12-25,196784.59,Late Night Delivery User,34,Male,Malad,False
C02498,122,233040.3,1910.17,1082,2022-01-06,2024-12-22,1002946.82,Weekend Family Diner,26,Female,Goregaon,False
C02499,149,306785.01,2058.96,1074,2022-01-22,2024-12-30,983664.39,Weekend Family Diner,38,Female,Powai,False
C02500,134,27274.1,203.54,1075,2022-01-22,2024-12-31,106439.55,Student Budget Diner,27,Male,Thane,False
C02501,153,85375.99,558.01,1089,2022-01-08,2024-12-31,339674.54,Occasional Visitor,32,Female,Kurla,True
C02502,128,63826.27,498.64,1067,2022-01-30,2024-12-31,282595.74,Occasional Visitor,28,Male,Worli,False
C02503,132,84140.43,637.43,1065,2022-01-23,2024-12-22,356988.66,Late Night Delivery User,23,Other,Vile Parle,False
C02504,124,233251.33,1881.06,1094,2022-01-02,2024-12-30,445575.44,Weekend Family Diner,37,Male,Goregaon,False
C02505,119,56345.99,473.5,1092,2022-01-04,2024-12-30,233997.71,Office Lunch Customer,28,Female,Vile Parle,False
C02506,121,64035.94,529.22,1090,2022-01-04,2024-12-28,147440.78,Occasional Visitor,28,Female,Thane,False
C02507,140,391060.37,2793.29,1071,2022-01-22,2024-12-27,1724145.33,Premium High Spender,45,Male,Powai,True
C02508,137,268172.24,1957.46,1087,2022-01-07,2024-12-28,803018.33,Weekend Family Diner,46,Female,Borivali,False
C02509,136,74985.41,551.36,1077,2022-01-20,2024-12-31,211379.22,Occasional Visitor,34,Female,Powai,False
C02510,159,76403.11,480.52,1081,2022-01-16,2024-12-31,280982.86,Office Lunch Customer,33,Female,Worli,False
C02511,132,59140.48,448.03,1087,2022-01-07,2024-12-28,262883.84,Office Lunch Customer,43,Female,Vile Parle,False
C02512,127,52340.36,412.13,1077,2022-01-11,2024-12-22,193811.43,Office Lunch Customer,33,Female,Vile Parle,False
C02513,158,68654.32,434.52,1091,2022-01-06,2024-12-31,130518.05,Office Lunch Customer,33,Male,Thane,True
C02514,132,61535.04,466.17,1091,2022-01-05,2024-12-30,214449.83,Office Lunch Customer,33,Female,Kandivali,False
C02515,148,93430.64,631.29,1076,2022-01-18,2024-12-28,309481.46,Late Night Delivery User,20,Male,Santacruz,False
C02516,148,271331.84,1833.32,1093,2022-01-04,2024-12-31,825227.54,Weekend Family Diner,24,Male,Powai,True
C02517,133,241552.65,1816.19,1086,2022-01-10,2024-12-30,1064660.4,Weekend Family Diner,28,Male,Colaba,False
C02518,142,78197.23,550.68,1087,2022-01-06,2024-12-27,304378.67,Occasional Visitor,22,Male,Malad,True
C02519,143,69709.0,487.48,1059,2022-02-04,2024-12-28,105162.93,Office Lunch Customer,25,Female,Kurla,False
C02520,123,71850.62,584.15,1096,2022-01-01,2024-12-31,158240.16,Late Night Delivery User,18,Female,Thane,True
C02521,149,76297.2,512.06,1083,2022-01-01,2024-12-18,226712.67,Office Lunch Customer,23,Male,Thane,True
C02522,148,272510.68,1841.29,1070,2022-01-25,2024-12-29,763721.01,Weekend Family Diner,29,Male,Vile Parle,True
C02523,138,253542.14,1837.26,1094,2022-01-02,2024-12-30,703507.95,Weekend Family Diner,53,Female,Worli,False
C02524,162,84788.98,523.39,1090,2022-01-03,2024-12-27,275875.01,Occasional Visitor,33,Male,Vile Parle,False
C02525,138,280031.88,2029.22,1095,2022-01-02,2024-12-31,1067831.91,Weekend Family Diner,37,Male,Dadar,False
C02526,137,64920.44,473.87,1082,2022-01-11,2024-12-27,102351.61,Office Lunch Customer,31,Female,Borivali,False
C02527,136,395590.7,2908.76,1083,2022-01-07,2024-12-24,1164110.4,Premium High Spender,40,Female,Borivali,False
C02528,154,87808.91,570.19,1089,2022-01-05,2024-12-28,285019.79,Late Night Delivery User,29,Female,Dadar,False
C02529,139,65273.97,469.6,1078,2022-01-14,2024-12-26,231412.43,Office Lunch Customer,34,Male,Juhu,False
C02530,141,270304.19,1917.05,1086,2022-01-06,2024-12-26,566771.83,Weekend Family Diner,53,Male,Santacruz,False
C02531,141,263371.2,1867.88,1068,2022-01-16,2024-12-18,1062311.56,Weekend Family Diner,48,Female,Powai,False
C02532,143,249165.33,1742.41,1074,2022-01-16,2024-12-24,422602.96,Weekend Family Diner,37,Female,Vile Parle,True
C02533,135,254276.89,1883.53,1077,2022-01-07,2024-12-18,714541.11,Weekend Family Diner,35,Male,Kurla,True
C02534,172,34297.42,199.4,1084,2022-01-04,2024-12-22,73887.49,Student Budget Diner,18,Female,Juhu,False
C02535,149,101294.13,679.83,1090,2022-01-07,2024-12-31,423110.17,Late Night Delivery User,21,Female,Santacruz,False
C02536,148,71904.56,485.84,1095,2022-01-02,2024-12-31,210097.48,Office Lunch Customer,33,Male,Worli,True
C02537,145,265469.32,1830.82,1086,2022-01-11,2024-12-31,659633.1,Weekend Family Diner,37,Male,Bandra,False
C02538,157,102229.55,651.14,1089,2022-01-05,2024-12-28,350323.98,Late Night Delivery User,26,Male,Malad,True
C02539,135,74799.79,554.07,1087,2022-01-10,2024-12-31,262432.79,Occasional Visitor,54,Male,Thane,False
C02540,137,273429.95,1995.84,1089,2022-01-06,2024-12-29,912970.92,Weekend Family Diner,36,Female,Santacruz,True
C02541,131,58562.81,447.04,1093,2022-01-04,2024-12-31,132827.93,Office Lunch Customer,37,Female,Colaba,False
C02542,142,75563.91,532.14,1080,2022-01-16,2024-12-30,262815.27,Occasional Visitor,31,Female,Borivali,True
C02543,145,93861.71,647.32,1081,2022-01-16,2024-12-31,176827.34,Late Night Delivery User,26,Male,Kandivali,False
C02544,130,87038.28,669.53,1083,2022-01-10,2024-12-27,377088.76,Late Night Delivery User,25,Male,Andheri,False
C02545,122,25343.52,207.73,1080,2022-01-10,2024-12-24,108583.06,Student Budget Diner,30,Male,Goregaon,False
C02546,134,80393.82,599.95,1078,2022-01-16,2024-12-28,138479.37,Late Night Delivery User,18,Male,Santacruz,True
C02547,127,66356.08,522.49,1089,2022-01-08,2024-12-31,292020.18,Occasional Visitor,27,Female,Borivali,False
C02548,155,72480.83,467.62,1082,2022-01-15,2024-12-31,132405.05,Office Lunch Customer,41,Male,Santacruz,True
C02549,137,77934.27,568.86,1091,2022-01-04,2024-12-29,318847.99,Occasional Visitor,33,Male,Andheri,True
C02550,154,64267.91,417.32,1089,2022-01-04,2024-12-27,182719.45,Office Lunch Customer,44,Other,Worli,False
C02551,139,30344.82,218.31,1061,2022-02-01,2024-12-27,61451.73,Student Budget Diner,18,Female,Andheri,False
C02552,148,277425.1,1874.49,1096,2022-01-01,2024-12-31,1109184.38,Weekend Family Diner,38,Female,Vile Parle,True
C02553,125,224797.57,1798.38,1088,2022-01-07,2024-12-29,420801.94,Weekend Family Diner,43,Other,Juhu,False
C02554,124,83568.88,673.94,1067,2022-01-07,2024-12-08,270236.68,Late Night Delivery User,26,Female,Worli,False
C02555,145,282259.55,1946.62,1089,2022-01-03,2024-12-26,789071.97,Weekend Family Diner,24,Male,Thane,False
C02556,148,96391.04,651.29,1090,2022-01-07,2024-12-31,316066.02,Late Night Delivery User,25,Male,Kandivali,False
C02557,116,50617.72,436.36,1083,2022-01-14,2024-12-31,140613.89,Office Lunch Customer,22,Female,Borivali,True
C02558,146,63288.53,433.48,1071,2022-01-10,2024-12-15,226968.2,Office Lunch Customer,31,Male,Juhu,False
C02559,132,70824.41,536.55,1091,2022-01-04,2024-12-29,169635.42,Occasional Visitor,48,Female,Santacruz,False
C02560,123,27823.38,226.21,1084,2022-01-09,2024-12-27,119337.12,Student Budget Diner,18,Female,Dadar,False
C02561,136,395857.16,2910.71,1093,2022-01-02,2024-12-29,1382670.1,Premium High Spender,22,Male,Andheri,False
C02562,163,80502.06,493.88,1095,2022-01-02,2024-12-31,180551.19,Office Lunch Customer,33,Male,Kandivali,True
C02563,133,261100.47,1963.16,1074,2022-01-23,2024-12-31,1042128.07,Weekend Family Diner,41,Male,Powai,False
C02564,128,247472.39,1933.38,1048,2022-02-06,2024-12-19,993467.86,Weekend Family Diner,42,Male,Santacruz,True
C02565,124,359972.54,2903.0,1090,2022-01-07,2024-12-31,580473.1,Premium High Spender,47,Female,Thane,False
C02566,158,74592.49,472.1,1088,2022-01-01,2024-12-23,308480.66,Occasional Visitor,48,Other,Kandivali,False
C02567,140,80120.68,572.29,1083,2022-01-09,2024-12-26,149336.03,Occasional Visitor,21,Female,Colaba,False
C02568,127,385495.52,3035.4,1065,2022-01-29,2024-12-28,1730633.31,Premium High Spender,31,Male,Kandivali,True
C02569,136,87321.79,642.07,1072,2022-01-25,2024-12-31,286662.62,Late Night Delivery User,23,Female,Bandra,True
C02570,141,74418.4,527.79,1088,2022-01-08,2024-12-30,113633.05,Occasional Visitor,34,Male,Dadar,False
C02571,162,294329.58,1816.85,1076,2022-01-21,2024-12-31,641054.77,Weekend Family Diner,34,Male,Bandra,False
C02572,125,233585.06,1868.68,1080,2022-01-03,2024-12-17,726283.44,Weekend Family Diner,41,Male,Dadar,False
C02573,138,258180.11,1870.87,1091,2022-01-06,2024-12-31,436859.37,Weekend Family Diner,27,Male,Borivali,False
C02574,133,25028.46,188.18,1060,2022-01-29,2024-12-23,65982.61,Student Budget Diner,18,Female,Colaba,False
C02575,164,92037.24,561.2,1088,2022-01-09,2024-12-31,333718.69,Occasional Visitor,24,Female,Powai,False
C02576,155,77151.38,497.75,1095,2022-01-02,2024-12-31,146725.66,Office Lunch Customer,20,Female,Dadar,False
C02577,114,214394.36,1880.65,1058,2022-01-08,2024-11-30,380901.0,Weekend Family Diner,29,Other,Andheri,False
C02578,148,268863.55,1816.65,1085,2022-01-08,2024-12-27,1052836.12,Weekend Family Diner,40,Male,Colaba,False
C02579,126,59231.48,470.09,1087,2022-01-09,2024-12-30,91184.47,Office Lunch Customer,22,Female,Powai,False
C02580,146,81503.68,558.24,1089,2022-01-08,2024-12-31,325425.59,Late Night Delivery User,32,Male,Bandra,False
C02581,147,78112.77,531.38,1095,2022-01-01,2024-12-30,264591.52,Occasional Visitor,39,Male,Colaba,True
C02582,151,98344.33,651.29,1069,2022-01-28,2024-12-31,387049.4,Late Night Delivery User,25,Male,Kandivali,True
C02583,143,87162.17,609.53,1096,2022-01-01,2024-12-31,219648.38,Late Night Delivery User,22,Female,Andheri,False
C02584,138,67394.95,488.37,1085,2022-01-02,2024-12-21,113218.6,Office Lunch Customer,32,Male,Santacruz,False
C02585,150,33702.79,224.69,1077,2022-01-20,2024-12-31,109630.49,Student Budget Diner,27,Female,Goregaon,False
C02586,134,65179.08,486.41,1095,2022-01-02,2024-12-31,138269.58,Occasional Visitor,29,Male,Malad,False
C02587,161,33838.11,210.17,1087,2022-01-09,2024-12-30,57426.04,Student Budget Diner,18,Male,Colaba,False
C02588,133,86854.01,653.04,1083,2022-01-10,2024-12-27,302500.13,Late Night Delivery User,18,Female,Vile Parle,False
C02589,164,317400.97,1935.37,1091,2022-01-01,2024-12-26,985472.76,Weekend Family Diner,36,Female,Juhu,False
C02590,146,31979.45,219.04,1085,2022-01-12,2024-12-31,72280.07,Student Budget Diner,18,Female,Juhu,False
C02591,143,416887.28,2915.3,1082,2022-01-08,2024-12-24,1176618.15,Premium High Spender,49,Female,Bandra,True
C02592,124,341795.07,2756.41,1090,2022-01-02,2024-12-26,1165482.12,Premium High Spender,41,Female,Worli,True
C02593,170,323738.08,1904.34,1086,2022-01-09,2024-12-29,1185861.46,Weekend Family Diner,40,Other,Kandivali,True
C02594,132,88709.61,672.04,1081,2022-01-13,2024-12-28,179573.93,Late Night Delivery User,24,Female,Santacruz,True
C02595,127,26265.45,206.81,1083,2022-01-14,2024-12-31,58730.87,Student Budget Diner,31,Male,Thane,True
C02596,150,83804.63,558.7,1063,2022-02-03,2024-12-31,359455.39,Occasional Visitor,29,Female,Goregaon,True
C02597,151,287877.55,1906.47,1078,2022-01-19,2024-12-31,1086168.95,Weekend Family Diner,34,Female,Santacruz,True
C02598,156,100672.75,645.34,1079,2022-01-15,2024-12-28,287716.14,Late Night Delivery User,18,Female,Juhu,False
C02599,149,273935.19,1838.49,1090,2022-01-05,2024-12-29,982005.1,Weekend Family Diner,35,Male,Vile Parle,False
C02600,144,410927.26,2853.66,1081,2022-01-16,2024-12-31,1427650.15,Premium High Spender,41,Female,Goregaon,True
C02601,128,233398.63,1823.43,1063,2022-01-08,2024-12-05,536089.96,Weekend Family Diner,40,Female,Thane,False
C02602,132,27627.17,209.3,1087,2022-01-01,2024-12-22,99122.5,Student Budget Diner,23,Male,Thane,False
C02603,139,404293.93,2908.59,1072,2022-01-20,2024-12-26,1672993.87,Premium High Spender,45,Male,Kurla,False
C02604,137,260219.14,1899.41,1091,2022-01-06,2024-12-31,912255.87,Weekend Family Diner,43,Male,Bandra,False
C02605,141,86183.67,611.23,1094,2022-01-03,2024-12-31,357200.12,Late Night Delivery User,32,Male,Kandivali,False
C02606,137,71257.85,520.13,1062,2022-01-30,2024-12-26,241360.95,Office Lunch Customer,37,Male,Andheri,True
C02607,161,34718.73,215.64,1078,2022-01-16,2024-12-28,61318.14,Student Budget Diner,18,Male,Bandra,False
C02608,160,34238.67,213.99,1083,2022-01-14,2024-12-31,59622.14,Student Budget Diner,20,Male,Worli,False
C02609,147,286782.64,1950.9,1071,2022-01-07,2024-12-12,1176161.36,Weekend Family Diner,37,Male,Powai,False
C02610,124,224993.63,1814.46,1096,2022-01-01,2024-12-31,782126.08,Weekend Family Diner,45,Male,Santacruz,True
C02611,143,97014.2,678.42,1087,2022-01-10,2024-12-31,374566.29,Late Night Delivery User,19,Female,Juhu,False
C02612,143,278546.82,1947.88,1057,2022-02-01,2024-12-23,1230317.27,Weekend Family Diner,34,Male,Borivali,False
C02613,127,81108.14,638.65,1082,2022-01-13,2024-12-29,308025.1,Late Night Delivery User,32,Male,Goregaon,True
C02614,156,75947.09,486.84,1077,2022-01-20,2024-12-31,194163.0,Office Lunch Customer,38,Male,Kurla,False
C02615,134,248894.78,1857.42,1090,2022-01-07,2024-12-31,1111690.61,Weekend Family Diner,39,Male,Borivali,False
C02616,144,259256.66,1800.39,1063,2022-01-12,2024-12-09,1132366.79,Weekend Family Diner,34,Male,Dadar,True
C02617,165,71460.79,433.1,1091,2022-01-05,2024-12-30,243971.77,Office Lunch Customer,33,Female,Andheri,True
C02618,136,92933.59,683.34,1072,2022-01-20,2024-12-26,196302.82,Late Night Delivery User,20,Male,Vile Parle,True
C02619,129,55989.37,434.03,1088,2022-01-02,2024-12-24,240055.46,Office Lunch Customer,29,Male,Worli,True
C02620,132,60561.81,458.8,1066,2022-01-28,2024-12-28,160008.55,Office Lunch Customer,31,Other,Powai,False
C02621,141,26739.19,189.64,1070,2022-01-26,2024-12-30,48914.73,Student Budget Diner,18,Male,Worli,True
C02622,126,223671.82,1775.17,1075,2022-01-13,2024-12-22,481648.98,Weekend Family Diner,46,Female,Andheri,False
C02623,135,240577.96,1782.06,1072,2022-01-16,2024-12-22,510337.9,Weekend Family Diner,29,Male,Bandra,True
C02624,147,286308.75,1947.68,1096,2022-01-01,2024-12-31,1201518.42,Weekend Family Diner,30,Other,Powai,False
C02625,136,85074.97,625.55,1090,2022-01-07,2024-12-31,381739.76,Late Night Delivery User,32,Male,Dadar,True
C02626,141,93771.79,665.05,1092,2022-01-02,2024-12-28,318073.5,Late Night Delivery User,18,Male,Malad,False
C02627,135,379235.84,2809.15,1088,2022-01-08,2024-12-30,569846.51,Premium High Spender,43,Female,Vile Parle,False
C02628,140,65846.7,470.33,1092,2022-01-05,2024-12-31,184456.98,Occasional Visitor,43,Female,Kurla,True
C02629,134,58560.82,437.02,1090,2022-01-05,2024-12-29,159527.43,Office Lunch Customer,33,Female,Thane,False
C02630,128,69290.8,541.33,1085,2022-01-02,2024-12-21,130419.09,Occasional Visitor,46,Male,Andheri,False
C02631,157,33413.89,212.83,1080,2022-01-17,2024-12-31,100351.32,Student Budget Diner,19,Male,Andheri,False
C02632,169,494538.24,2926.26,1091,2022-01-04,2024-12-29,2041888.87,Premium High Spender,33,Male,Santacruz,False
C02633,124,25917.45,209.01,1073,2022-01-12,2024-12-19,59231.37,Student Budget Diner,18,Female,Kandivali,False
C02634,162,77709.75,479.69,1091,2022-01-06,2024-12-31,263750.13,Office Lunch Customer,32,Female,Thane,False
C02635,100,198556.89,1985.57,1076,2022-01-11,2024-12-21,420140.87,Weekend Family Diner,32,Female,Kurla,False
C02636,140,31252.14,223.23,1085,2022-01-08,2024-12-27,49487.39,Student Budget Diner,18,Female,Borivali,False
C02637,139,261767.36,1883.22,1074,2022-01-09,2024-12-17,1019654.31,Weekend Family Diner,39,Male,Bandra,True
C02638,155,441061.23,2845.56,1095,2022-01-02,2024-12-31,1641631.43,Premium High Spender,35,Male,Malad,False
C02639,148,91144.81,615.84,1083,2022-01-13,2024-12-30,296331.41,Late Night Delivery User,35,Female,Borivali,True
C02640,152,90241.4,593.69,1087,2022-01-10,2024-12-31,328815.14,Occasional Visitor,39,Male,Kurla,False
C02641,159,69402.14,436.49,1082,2022-01-13,2024-12-29,297355.84,Office Lunch Customer,46,Female,Powai,False
C02642,120,230988.01,1924.9,1042,2022-02-17,2024-12-24,746910.46,Weekend Family Diner,44,Male,Goregaon,False
C02643,152,283664.09,1866.21,1044,2022-02-19,2024-12-28,1213386.85,Weekend Family Diner,35,Female,Juhu,False
C02644,144,265809.14,1845.9,1077,2022-01-16,2024-12-27,1172950.54,Weekend Family Diner,36,Other,Worli,True
C02645,139,81193.22,584.12,1070,2022-01-19,2024-12-23,234356.92,Late Night Delivery User,31,Female,Dadar,False
C02646,146,68773.55,471.05,1072,2022-01-23,2024-12-29,176798.0,Office Lunch Customer,42,Female,Bandra,False
C02647,146,286676.76,1963.54,1084,2022-01-10,2024-12-28,606021.28,Weekend Family Diner,55,Female,Kurla,False
C02648,131,379151.07,2894.28,1091,2022-01-06,2024-12-31,689930.53,Premium High Spender,49,Male,Colaba,False
C02649,148,415100.01,2804.73,1078,2022-01-06,2024-12-18,1058816.47,Premium High Spender,39,Female,Powai,False
C02650,134,255056.22,1903.4,1086,2022-01-07,2024-12-27,642214.08,Weekend Family Diner,38,Male,Kurla,False
C02651,134,66983.74,499.88,1085,2022-01-12,2024-12-31,172629.2,Occasional Visitor,40,Female,Dadar,False
C02652,153,68875.81,450.17,1086,2022-01-09,2024-12-29,242760.38,Office Lunch Customer,25,Female,Juhu,True
C02653,118,74879.25,634.57,1091,2022-01-05,2024-12-30,289544.75,Late Night Delivery User,28,Male,Malad,False
C02654,142,87822.27,618.47,1075,2022-01-12,2024-12-21,325599.37,Late Night Delivery User,21,Male,Malad,False
C02655,127,27424.73,215.94,1091,2022-01-03,2024-12-28,61499.25,Student Budget Diner,18,Female,Andheri,True
C02656,149,410862.24,2757.46,1086,2022-01-07,2024-12-27,1457644.33,Premium High Spender,53,Male,Borivali,True
C02657,154,70868.06,460.18,1081,2022-01-12,2024-12-27,289495.79,Office Lunch Customer,33,Female,Colaba,False
C02658,123,72583.51,590.11,1077,2022-01-08,2024-12-19,259958.07,Occasional Visitor,25,Male,Andheri,False
C02659,132,60403.66,457.6,1088,2022-01-07,2024-12-29,159208.51,Office Lunch Customer,36,Female,Borivali,False
C02660,147,96132.27,653.96,1096,2022-01-01,2024-12-31,186283.72,Late Night Delivery User,22,Male,Borivali,False
C02661,127,61780.68,486.46,1064,2022-01-17,2024-12-15,120791.8,Office Lunch Customer,34,Male,Borivali,False
C02662,139,68501.3,492.82,1083,2022-01-14,2024-12-31,156697.61,Office Lunch Customer,26,Male,Vile Parle,False
C02663,131,79984.58,610.57,1095,2022-01-01,2024-12-30,139712.08,Late Night Delivery User,24,Female,Borivali,False
C02664,143,80034.58,559.68,1090,2022-01-06,2024-12-30,225905.67,Occasional Visitor,35,Other,Borivali,False
C02665,128,250443.64,1956.59,1093,2022-01-03,2024-12-30,991731.1,Weekend Family Diner,48,Female,Bandra,False
C02666,138,68056.65,493.16,1088,2022-01-09,2024-12-31,166666.15,Office Lunch Customer,20,Female,Dadar,False
