date,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_month_start,is_month_end,is_festival_day,festival_window,is_public_holiday,season,season_code,season_multiplier,temperature_c,rainfall_mm,humidity_pct,heavy_rain,is_promotion_day,discount_pct,online_delivery_active,delivery_growth_factor,staff_on_duty,competitor_nearby,lockdown_level,avg_order_value_inr,menu_item_count,google_rating,dow_effect,month_effect,yoy_growth,total_orders,orders_lag_1,orders_lag_7,orders_lag_30,orders_roll_7_mean,orders_roll_30_mean,orders_roll_7_std
2022-12-23,2022,12,23,4,51,4,0,0,0,0,1,0,Winter,3,1.05,18.481506358977136,1.515000211704466,58.008095156784705,0,0,0.0,1,1.6,7,1,0,452.7713482558073,54,4.1,1.0,1.25,1.15,313,274.0,290.0,286.0,300.2857142857143,297.6333333333333,73.63811125070664
2022-12-24,2022,12,24,5,51,4,1,0,0,0,1,0,Winter,3,1.05,23.20336622836079,6.714161564435064,60.073864453943955,0,0,0.0,1,1.6,10,1,0,451.6717896804014,57,4.2,1.35,1.25,1.15,420,313.0,405.0,247.0,303.57142857142856,298.53333333333336,73.61579799394787
2022-12-25,2022,12,25,6,51,4,1,0,0,1,1,1,Winter,3,1.05,19.131019291263087,2.8118802050154423,66.02169554154298,0,0,0.0,1,1.6,13,1,0,508.49110266937925,53,4.0,1.25,1.25,1.15,494,420.0,402.0,288.0,305.7142857142857,304.3,77.19178342655037
2022-12-26,2022,12,26,0,52,4,0,0,0,0,1,0,Winter,3,1.05,14.478474481688364,22.285810415871627,56.57452871478993,0,0,0.0,1,1.6,8,1,0,419.0516906897375,54,4.1,0.85,1.25,1.15,272,494.0,265.0,417.0,318.85714285714283,311.1666666666667,100.60057748579894
2022-12-27,2022,12,27,1,52,4,0,0,0,0,1,0,Winter,3,1.05,19.506683242209064,13.662592643242823,58.693225918550425,0,0,0.0,1,1.6,6,1,0,488.5421133417526,53,4.1,0.82,1.25,1.15,251,272.0,225.0,407.0,319.85714285714283,306.3333333333333,100.00904720978782
2022-12-28,2022,12,28,2,52,4,0,0,0,0,0,0,Winter,3,1.05,18.762316769765555,32.86781070296961,52.56936850409295,1,0,0.0,1,1.6,8,1,0,423.4064226614047,57,3.8,0.88,1.25,1.15,232,251.0,241.0,247.0,323.57142857142856,301.1333333333333,96.31347628595785
2022-12-29,2022,12,29,3,52,4,0,0,0,0,1,0,Winter,3,1.05,20.57950550816549,2.4052830356350734,53.65869519200834,0,0,0.0,1,1.6,6,1,0,395.48577490505573,54,4.0,0.9,1.25,1.15,275,232.0,274.0,260.0,322.2857142857143,300.6333333333333,97.65025052999852
2022-12-30,2022,12,30,4,52,4,0,0,0,0,1,0,Winter,3,1.05,19.346362702539917,27.979102648987187,58.489066465466536,0,0,0.0,1,1.6,10,1,0,348.90154575525185,55,4.2,1.0,1.25,1.15,336,275.0,313.0,232.0,322.42857142857144,301.1333333333333,97.56853513105081
2022-12-31,2022,12,31,5,52,4,1,0,1,1,1,0,Winter,3,1.05,17.723088032032454,4.514287586504679,63.519667733509536,0,0,0.0,1,1.6,14,1,0,531.2235071611171,56,4.2,1.35,1.25,1.15,504,336.0,420.0,267.0,325.7142857142857,304.6,97.58537165940814
2023-01-01,2023,1,1,6,52,1,1,1,0,0,1,0,Winter,3,1.05,15.551403527421268,2.13486472639357,53.718595878742136,0,0,0.0,1,1.6,12,1,0,489.39712500352465,58,3.9,1.25,0.95,1.2,312,504.0,494.0,288.0,337.7142857142857,312.5,114.76456230868845
2023-01-02,2023,1,2,0,1,1,0,0,0,0,1,0,Winter,3,1.05,17.58195348542795,0.25830642606752446,53.82041735343938,0,0,0.0,1,1.6,6,1,0,414.4967643497772,58,4.0,0.85,0.95,1.2,227,312.0,272.0,406.0,311.7142857142857,313.3,91.76912023426759
2023-01-03,2023,1,3,1,1,1,0,0,0,0,0,0,Winter,3,1.05,16.2989590915814,0.2710416837253274,52.96557377747813,0,1,29.9,1,1.6,6,1,0,303.58461447036,58,3.7,0.82,0.95,1.2,226,227.0,251.0,383.0,305.2857142857143,307.3333333333333,96.47057286329056
2023-01-04,2023,1,4,2,1,1,0,0,0,0,0,0,Winter,3,1.05,16.838953100390555,5.888460209788519,52.32621664577839,0,0,0.0,1,1.6,9,1,0,395.97738441986263,58,4.1,0.88,0.95,1.2,225,226.0,232.0,248.0,301.7142857142857,302.1,99.238289461468
2023-01-05,2023,1,5,3,1,1,0,0,0,0,0,0,Winter,3,1.05,19.177156808841218,3.0617913977190954,56.47485727854411,0,1,22.3,1,1.6,7,1,0,443.5815384355103,62,4.3,0.9,0.95,1.2,278,225.0,275.0,235.0,300.7142857142857,301.3333333333333,100.08948377279592
2023-01-06,2023,1,6,4,1,1,0,0,0,0,0,0,Winter,3,1.05,21.33980900870281,1.2842878401807567,47.51371177410678,0,0,0.0,1,1.6,7,1,0,487.36004014921843,62,4.3,1.0,0.95,1.2,241,278.0,336.0,255.0,301.14285714285717,302.76666666666665,99.96737563063365
2023-01-07,2023,1,7,5,1,1,1,0,0,0,0,0,Winter,3,1.05,18.78934305964596,4.7592049292871925,61.40469788333364,0,0,0.0,1,1.6,9,1,0,444.5344332318161,62,4.3,1.35,0.95,1.2,310,241.0,504.0,270.0,287.57142857142856,302.3,100.89079433205181
2023-01-08,2023,1,8,6,1,1,1,0,0,0,0,0,Winter,3,1.05,15.608233875929631,1.4575008823830735,51.672888509352696,0,0,0.0,1,1.6,10,1,0,506.9102714879769,62,4.2,1.25,0.95,1.2,280,310.0,312.0,304.0,259.85714285714283,303.6333333333333,39.49442395844608
2023-01-09,2023,1,9,0,2,1,0,0,0,0,0,0,Winter,3,1.05,18.88920533644028,4.3093886271036554,58.60951742719071,0,0,0.0,1,1.6,7,1,0,382.85708860919306,59,4.3,0.85,0.95,1.2,201,280.0,227.0,398.0,255.28571428571428,302.8333333333333,33.91024567744549
2023-01-10,2023,1,10,1,2,1,0,0,0,0,0,0,Winter,3,1.05,20.393262973291304,2.225257667094912,48.65000701303062,0,0,0.0,1,1.6,8,1,0,486.1726512797981,62,4.1,0.82,0.95,1.2,191,201.0,226.0,370.0,251.57142857142858,296.26666666666665,38.62148427519313
2023-01-11,2023,1,11,2,2,1,0,0,0,0,0,0,Winter,3,1.05,16.780434191361234,8.673651739398307,58.34420065273109,0,1,25.4,1,1.6,8,1,0,389.0094339157694,59,4.0,0.88,0.95,1.2,229,191.0,225.0,269.0,246.57142857142858,290.3,44.32778339768769
2023-01-12,2023,1,12,3,2,1,0,0,0,0,0,0,Winter,3,1.05,17.731965666654165,8.593367431283085,58.359723039072485,0,0,0.0,1,1.6,7,1,0,467.98565994466134,60,4.3,0.9,0.95,1.2,210,229.0,278.0,234.0,247.14285714285714,288.96666666666664,44.02812953642395
2023-01-13,2023,1,13,4,2,1,0,0,0,0,0,0,Winter,3,1.05,18.029376389458395,3.2442200837088957,56.921010360029484,0,0,0.0,1,1.6,7,1,0,361.3962661126984,62,4.1,1.0,0.95,1.2,258,210.0,241.0,231.0,237.42857142857142,288.1666666666667,43.58461939284281
2023-01-14,2023,1,14,5,2,1,1,0,0,0,0,0,Winter,3,1.05,16.43020337383552,2.160219394899083,50.027857391001035,0,1,20.0,1,1.6,11,1,0,467.10548407699554,60,3.8,1.35,0.95,1.2,368,258.0,310.0,285.0,239.85714285714286,289.06666666666666,44.284792617136446
2023-01-15,2023,1,15,6,2,1,1,0,0,0,0,0,Winter,3,1.05,19.296560867687717,2.251474024364912,56.24774094799039,0,0,0.0,1,1.6,11,1,0,479.6930374526199,62,4.3,1.25,0.95,1.2,282,368.0,280.0,290.0,248.14285714285714,291.8333333333333,61.62637036049958
2023-01-16,2023,1,16,0,3,1,0,0,0,0,0,0,Winter,3,1.05,17.758103702784435,8.192133421825595,49.08471907632806,0,0,0.0,1,1.6,8,1,0,464.0771628316337,60,4.1,0.85,0.95,1.2,199,282.0,201.0,405.0,248.42857142857142,291.56666666666666,61.80306665222192
2023-01-17,2023,1,17,1,3,1,0,0,0,0,0,0,Winter,3,1.05,18.839064887814054,1.9888203081482578,53.73618372451907,0,1,20.3,1,1.6,9,1,0,425.994711923914,61,4.0,0.82,0.95,1.2,238,199.0,191.0,402.0,248.14285714285714,284.7,62.062948075397294
2023-01-18,2023,1,18,2,3,1,0,0,0,0,0,0,Winter,3,1.05,16.2250156443958,1.1726618780401754,60.14706550477663,0,0,0.0,1,1.6,8,1,0,432.63138757899,60,4.2,0.88,0.95,1.2,212,238.0,229.0,265.0,254.85714285714286,279.23333333333335,57.202647291386825
2023-01-19,2023,1,19,3,3,1,0,0,0,0,0,0,Winter,3,1.05,17.12508339935318,0.44245330864340743,58.98350963535371,0,1,15.3,1,1.6,6,1,0,375.3668144361634,59,4.2,0.9,0.95,1.2,228,212.0,210.0,225.0,252.42857142857142,277.46666666666664,58.82135990396962
2023-01-20,2023,1,20,4,3,1,0,0,0,0,0,0,Winter,3,1.05,19.444762715655543,3.143291311554214,55.075914712702165,0,0,0.0,1,1.6,8,1,0,461.18784728717975,58,4.0,1.0,0.95,1.2,232,228.0,258.0,241.0,255.0,277.56666666666666,57.023387015036334
2023-01-21,2023,1,21,5,3,1,1,0,0,0,0,0,Winter,3,1.05,17.254333695816467,3.290175432324232,50.12596712038579,0,0,0.0,1,1.6,10,1,0,477.5938200237949,60,4.1,1.35,0.95,1.2,320,232.0,368.0,274.0,251.28571428571428,277.26666666666665,57.638859246501724
2023-01-22,2023,1,22,6,3,1,1,0,0,0,0,0,Winter,3,1.05,21.45392770246681,9.191385465563265,58.22793856087097,0,0,0.0,1,1.6,11,1,0,445.0886018588943,58,4.0,1.25,0.95,1.2,294,320.0,282.0,313.0,244.42857142857142,278.8,42.23686045330917
2023-01-23,2023,1,23,0,4,1,0,0,0,0,0,0,Winter,3,1.05,17.200727628770796,1.2502534699439356,55.096906188490124,0,0,0.0,1,1.6,6,1,0,393.19391074169255,61,4.0,0.85,0.95,1.2,173,294.0,199.0,420.0,246.14285714285714,278.1666666666667,44.21322792795678
2023-01-24,2023,1,24,1,4,1,0,0,0,0,1,0,Winter,3,1.05,18.44936945150377,2.3981795446533662,43.39842200884789,0,0,0.0,1,1.6,10,1,0,370.9134233475047,61,3.7,0.82,0.95,1.2,219,173.0,238.0,494.0,242.42857142857142,269.93333333333334,49.59790702189265
2023-01-25,2023,1,25,2,4,1,0,0,0,0,1,0,Winter,3,1.05,19.86518166374618,8.26187683183126,58.91314913158259,0,0,0.0,1,1.6,10,1,0,409.5883536174775,59,3.9,0.88,0.95,1.2,244,219.0,212.0,272.0,239.71428571428572,260.76666666666665,50.39416065945886
2023-01-26,2023,1,26,3,4,1,0,0,0,1,1,1,Winter,3,1.05,15.163268534133937,8.675674960755783,54.87883583065154,0,0,0.0,1,1.6,13,1,0,554.1076818429751,59,4.1,0.9,0.95,1.2,326,244.0,228.0,251.0,244.28571428571428,259.8333333333333,48.89006131350242
2023-01-27,2023,1,27,4,4,1,0,0,0,0,1,0,Winter,3,1.05,14.478382376038448,2.4275040713585487,61.01225623991536,0,0,0.0,1,1.6,6,1,0,437.11319198821735,60,3.7,1.0,0.95,1.2,250,326.0,232.0,232.0,258.2857142857143,262.3333333333333,56.835183603451554
2023-01-28,2023,1,28,5,4,1,1,0,0,0,1,0,Winter,3,1.05,14.94868737085981,3.0728263731820924,49.52364740578598,0,0,0.0,1,1.6,9,1,0,458.80929176307836,62,3.9,1.35,0.95,1.2,358,250.0,320.0,275.0,260.85714285714283,262.93333333333334,55.84630268701304
2023-01-29,2023,1,29,6,4,1,1,0,0,0,0,0,Winter,3,1.05,20.525168206854364,1.8069006287531844,39.11648093402,0,0,0.0,1,1.6,8,1,0,512.1942375272032,61,4.2,1.25,0.95,1.2,289,358.0,294.0,336.0,266.2857142857143,265.7,63.829758696379706
2023-01-30,2023,1,30,0,5,1,0,0,0,0,0,0,Winter,3,1.05,16.89628370821511,13.482205126989522,56.39541929172593,0,0,0.0,1,1.6,9,1,0,396.70093513106445,58,3.9,0.85,0.95,1.2,202,289.0,173.0,504.0,265.57142857142856,264.1333333333333,63.49503167665177
2023-01-31,2023,1,31,1,5,1,0,0,1,0,0,0,Winter,3,1.05,23.116398571336504,0.6314669130403348,56.457818383409865,0,0,0.0,1,1.6,8,1,0,433.81401097331116,62,4.1,0.82,0.95,1.2,170,202.0,219.0,312.0,269.7142857142857,254.06666666666666,57.069297892165565
2023-02-01,2023,2,1,2,5,1,0,1,0,0,0,0,Winter,3,1.05,19.871504802685223,21.71448883793567,41.54664186196774,0,0,0.0,1,1.6,8,1,0,422.8147850909794,61,3.9,0.88,0.9,1.2,183,170.0,244.0,227.0,262.7142857142857,249.33333333333334,66.54500804146059
2023-02-02,2023,2,2,3,5,1,0,0,0,0,0,0,Winter,3,1.05,21.369102606394073,9.212724271200006,45.10750227066697,0,0,0.0,1,1.6,9,1,0,461.1652250235341,60,4.2,0.9,0.9,1.2,228,183.0,326.0,226.0,254.0,247.86666666666667,73.07758434248686
2023-02-03,2023,2,3,4,5,1,0,0,0,0,0,0,Winter,3,1.05,24.08421990513575,6.066985576266506,63.77608871859951,0,0,0.0,1,1.6,9,1,0,366.91086516321997,61,4.1,1.0,0.9,1.2,243,228.0,250.0,225.0,240.0,247.93333333333334,66.03282012252134
2023-02-04,2023,2,4,5,5,1,1,0,0,0,0,0,Winter,3,1.05,25.012185776318248,0.2656341720450263,48.47194692923098,0,0,0.0,1,1.6,10,1,0,445.9920901674138,59,4.0,1.35,0.9,1.2,307,243.0,358.0,278.0,239.0,248.53333333333333,65.90902821313576
2023-02-05,2023,2,5,6,5,1,1,0,0,0,0,0,Winter,3,1.05,25.123007153272795,5.163946121177591,53.65479488188108,0,0,0.0,1,1.6,9,1,0,414.47017363621865,58,3.7,1.25,0.9,1.2,250,307.0,289.0,241.0,231.71428571428572,249.5,51.88999353026884
2023-02-06,2023,2,6,0,6,1,0,0,0,0,0,0,Winter,3,1.05,23.416732461186285,4.190585890325358,46.74670086315808,0,0,0.0,1,1.6,7,1,0,419.6161311276292,58,4.0,0.85,0.9,1.2,172,250.0,202.0,310.0,226.14285714285714,249.8,46.531095593621714
2023-02-07,2023,2,7,1,6,1,0,0,0,0,0,0,Winter,3,1.05,23.048125051622925,1.406443259626166,39.54848550573422,0,0,0.0,1,1.6,7,1,0,478.4571001452972,59,4.2,0.82,0.9,1.2,165,172.0,170.0,280.0,221.85714285714286,245.2,50.350202155927384
2023-02-08,2023,2,8,2,6,1,0,0,0,0,0,0,Winter,3,1.05,22.185053898402366,8.546440311322433,49.14870876602047,0,0,0.0,1,1.6,9,1,0,409.7821116138589,62,4.3,0.88,0.9,1.2,181,165.0,183.0,201.0,221.14285714285714,241.36666666666667,51.23614795379092
2023-02-09,2023,2,9,3,6,1,0,0,0,0,0,0,Winter,3,1.05,22.556722152333275,28.365413902104304,48.67197719856947,0,0,0.0,1,1.6,8,1,0,409.572642472174,59,4.1,0.9,0.9,1.2,195,181.0,228.0,191.0,220.85714285714286,240.7,51.489249918237824
2023-02-10,2023,2,10,4,6,1,0,0,0,0,0,0,Winter,3,1.05,19.897628567342935,6.607740296281788,48.00060880665814,0,0,0.0,1,1.6,8,1,0,464.8689769673655,58,4.1,1.0,0.9,1.2,231,195.0,243.0,229.0,216.14285714285714,240.83333333333334,52.23162698157838
2023-02-11,2023,2,11,5,6,1,1,0,0,0,0,0,Winter,3,1.05,19.363602233155387,10.035206212198682,49.42679582246804,0,0,0.0,1,1.6,10,1,0,522.741982338212,60,4.0,1.35,0.9,1.2,293,231.0,307.0,210.0,214.42857142857142,240.9,51.39344038187753
2023-02-12,2023,2,12,6,6,1,1,0,0,0,0,0,Winter,3,1.05,20.993251085178095,0.5672471946905367,51.32134135822818,0,0,0.0,1,1.6,8,1,0,476.45715730924843,62,4.3,1.25,0.9,1.2,272,293.0,250.0,258.0,212.42857142857142,243.66666666666666,47.2999546964434
2023-02-13,2023,2,13,0,7,1,0,0,0,0,0,0,Winter,3,1.05,20.659630754950143,4.325702581944121,49.249415243730965,0,0,0.0,1,1.6,6,1,0,457.3885941619957,61,4.1,0.85,0.9,1.2,182,272.0,172.0,368.0,215.57142857142858,244.13333333333333,50.81291549352654
2023-02-14,2023,2,14,1,7,1,0,0,0,0,0,0,Winter,3,1.05,20.09354390134545,0.9896305983732974,43.679969160263184,0,0,0.0,1,1.6,10,1,0,386.92181836488214,60,4.2,0.82,0.9,1.2,196,182.0,165.0,282.0,217.0,237.93333333333334,49.50757517794515
2023-02-15,2023,2,15,2,7,1,0,0,0,0,0,0,Winter,3,1.05,22.39277489491343,7.590425346466343,52.430923957809696,0,0,0.0,1,1.6,6,1,0,485.11897335701656,62,4.1,0.88,0.9,1.2,203,196.0,181.0,199.0,221.42857142857142,235.06666666666666,45.2874417576471
2023-02-16,2023,2,16,3,7,1,0,0,0,0,0,0,Winter,3,1.05,22.910610417141022,22.30742428723666,40.253141223387885,0,0,0.0,1,1.6,7,1,0,515.948251757482,58,4.1,0.9,0.9,1.2,200,203.0,195.0,238.0,224.57142857142858,235.2,42.70385284279336
2023-02-17,2023,2,17,4,7,1,0,0,0,0,0,0,Winter,3,1.05,21.176813772583696,8.67241602706421,39.748212713579,0,0,0.0,1,1.6,7,1,0,450.848631647549,58,3.9,1.0,0.9,1.2,236,200.0,231.0,212.0,225.28571428571428,233.93333333333334,42.16520795519294
2023-02-18,2023,2,18,5,7,1,1,0,0,0,0,0,Winter,3,1.05,23.955060162110524,0.6393014810729853,53.69590247350784,0,0,0.0,1,1.6,9,1,0,396.62673514628796,60,4.4,1.35,0.9,1.2,295,236.0,293.0,228.0,226.0,234.73333333333332,42.32020793899653
2023-02-19,2023,2,19,6,7,1,1,0,0,0,0,0,Winter,3,1.05,18.71662177173299,3.503900675186423,52.535101360676784,0,0,0.0,1,1.6,9,1,0,457.67078950408865,62,4.3,1.25,0.9,1.2,299,295.0,272.0,232.0,226.28571428571428,236.96666666666667,42.85134881468728
2023-02-20,2023,2,20,0,8,1,0,0,0,0,0,0,Winter,3,1.05,20.612681081440563,6.399863683362397,49.71302317462982,0,0,0.0,1,1.6,10,1,0,454.51301286677284,61,4.4,0.85,0.9,1.2,185,299.0,182.0,320.0,230.14285714285714,239.2,48.49545879574123
2023-02-21,2023,2,21,1,8,1,0,0,0,0,0,0,Winter,3,1.05,19.56635535879439,4.12948981103094,43.02275747622464,0,0,0.0,1,1.6,7,1,0,413.14068011334547,61,3.9,0.82,0.9,1.2,157,185.0,196.0,294.0,230.57142857142858,234.7,48.00991960993366
2023-02-22,2023,2,22,2,8,1,0,0,0,0,0,0,Winter,3,1.05,17.26692676585388,14.349002172850454,46.46044529662962,0,0,0.0,1,1.6,9,1,0,480.8879421700039,59,4.1,0.88,0.9,1.2,182,157.0,203.0,173.0,225.0,230.13333333333333,54.51299539253525
2023-02-23,2023,2,23,3,8,1,0,0,0,0,0,0,Winter,3,1.05,20.8346386283146,13.484981443057444,48.68626626156748,0,0,0.0,1,1.6,9,1,0,453.5262905774346,60,4.0,0.9,0.9,1.2,185,182.0,200.0,219.0,222.0,230.43333333333334,56.468280181590124
2023-02-24,2023,2,24,4,8,1,0,0,0,0,0,0,Winter,3,1.05,20.756504983233434,7.570516151761586,42.020530157129436,0,0,0.0,1,1.6,9,1,0,401.74097996936814,62,4.2,1.0,0.9,1.2,214,185.0,236.0,244.0,219.85714285714286,229.3,57.713165948589385
2023-02-25,2023,2,25,5,8,1,1,0,0,0,0,0,Winter,3,1.05,24.02689948648426,3.7403150417222255,46.304856709883836,0,0,0.0,1,1.6,8,1,0,481.2905924308501,60,4.1,1.35,0.9,1.2,311,214.0,295.0,326.0,216.71428571428572,228.3,57.285001776829134
2023-02-26,2023,2,26,6,8,1,1,0,0,0,0,0,Winter,3,1.05,22.261623369109554,2.358581367761835,53.2616516908834,0,0,0.0,1,1.6,10,1,0,444.2466711744364,61,4.0,1.25,0.9,1.2,274,311.0,299.0,250.0,219.0,227.8,61.12010034895688
2023-02-27,2023,2,27,0,9,1,0,0,0,0,0,0,Winter,3,1.05,18.95162635134159,0.895271440282888,57.13652682144608,0,0,0.0,1,1.6,10,1,0,422.69660486350233,62,4.1,0.85,0.9,1.2,176,274.0,185.0,358.0,215.42857142857142,228.6,56.19862733453194
2023-02-28,2023,2,28,1,9,1,0,0,1,0,0,0,Winter,3,1.05,24.708185132668376,3.5067707561072656,47.90282623670725,0,0,0.0,1,1.6,9,1,0,407.81627038269795,58,4.4,0.82,0.9,1.2,167,176.0,157.0,289.0,214.14285714285714,222.53333333333333,57.106416952412104
2023-03-01,2023,3,1,2,9,1,0,1,0,0,0,0,Summer,0,0.85,29.442067391050706,5.330243987856997,48.782441771580494,0,0,0.0,1,1.6,9,1,0,476.99047200932154,58,4.1,0.88,1.0,1.2,177,167.0,182.0,202.0,215.57142857142858,218.46666666666667,55.542347636306005
2023-03-02,2023,3,2,3,9,1,0,0,0,0,0,0,Summer,0,0.85,28.164195406937232,11.264653850249829,35.42969964706266,0,1,10.3,1,1.6,7,1,0,494.0404822732398,62,3.8,0.9,1.0,1.2,237,177.0,185.0,170.0,214.85714285714286,217.63333333333333,56.075629202676595
2023-03-03,2023,3,3,4,9,1,0,0,0,0,0,0,Summer,0,0.85,26.547031802300335,10.734119736562512,48.29725620556806,0,0,0.0,1,1.6,9,1,0,372.7524666705699,60,4.0,1.0,1.0,1.2,204,237.0,214.0,183.0,222.28571428571428,219.86666666666667,54.892969451815894
2023-03-04,2023,3,4,5,9,1,1,0,0,0,0,0,Summer,0,0.85,25.08112152655304,0.7268697877993113,40.9802579263626,0,0,0.0,1,1.6,9,1,0,403.0713485516099,60,3.9,1.35,1.0,1.2,281,204.0,311.0,228.0,220.85714285714286,220.56666666666666,55.2733467155984
2023-03-05,2023,3,5,6,9,1,1,0,0,0,0,0,Summer,0,0.85,26.255586447857894,5.029555333827071,46.53672808353985,0,0,0.0,1,1.6,9,1,0,470.19310312594456,58,4.0,1.25,1.0,1.2,255,281.0,274.0,243.0,216.57142857142858,222.33333333333334,47.77327405867849
2023-03-06,2023,3,6,0,10,1,0,0,0,0,1,0,Summer,0,0.85,29.17749723940837,2.006226454377922,43.761237908801455,0,0,0.0,1,1.6,8,1,0,369.2633720468527,58,4.2,0.85,1.0,1.2,177,255.0,176.0,307.0,213.85714285714286,222.73333333333332,44.38629131998687
2023-03-07,2023,3,7,1,10,1,0,0,0,0,1,0,Summer,0,0.85,30.76917261186922,1.7056616928390107,51.602070048919174,0,0,0.0,1,1.6,6,1,0,431.8484641468367,61,4.2,0.82,1.0,1.2,194,177.0,167.0,250.0,214.0,218.4,44.245527080898825
2023-03-08,2023,3,8,2,10,1,0,0,0,1,1,1,Summer,0,0.85,30.086487056544378,17.56211741719636,40.627821758300406,0,0,0.0,1,1.6,10,1,0,539.9574445522371,62,4.0,0.88,1.0,1.2,281,194.0,177.0,172.0,217.85714285714286,216.53333333333333,40.482212437185474
2023-03-09,2023,3,9,3,10,1,0,0,0,0,1,0,Summer,0,0.85,26.022301156427453,0.4281900463101456,48.13803148780916,0,0,0.0,1,1.6,7,1,0,489.765675890673,60,4.0,0.9,1.0,1.2,199,281.0,237.0,165.0,232.71428571428572,220.16666666666666,42.04249550837035
2023-03-10,2023,3,10,4,10,1,0,0,0,0,1,0,Summer,0,0.85,24.760765133421977,5.433193322665865,43.60246268351733,0,0,0.0,1,1.6,8,1,0,438.0557823486112,61,4.0,1.0,1.0,1.2,216,199.0,204.0,181.0,227.28571428571428,221.3,43.81291394750335
2023-03-11,2023,3,11,5,10,1,1,0,0,0,0,0,Summer,0,0.85,27.28177249382241,1.8416764668961785,44.208472609951684,0,0,0.0,1,1.6,9,1,0,472.27379100601684,60,4.3,1.35,1.0,1.2,269,216.0,281.0,195.0,229.0,222.46666666666667,42.97673789388752
2023-03-12,2023,3,12,6,10,1,1,0,0,0,0,0,Summer,0,0.85,23.463121268874296,21.146975192395196,44.08073053420395,0,0,0.0,1,1.6,12,1,0,400.86460333707663,58,4.2,1.25,1.0,1.2,252,269.0,255.0,231.0,227.28571428571428,224.93333333333334,40.73783779941362
2023-03-13,2023,3,13,0,11,1,0,0,0,0,0,0,Summer,0,0.85,27.646335428369564,8.14276965207114,40.77163447752943,0,0,0.0,1,1.6,6,1,0,431.0474059674319,62,4.2,0.85,1.0,1.2,163,252.0,177.0,293.0,226.85714285714286,225.63333333333333,40.41216224285409
2023-03-14,2023,3,14,1,11,1,0,0,0,0,0,0,Summer,0,0.85,26.70479482740266,2.631594078000812,44.92950517046664,0,0,0.0,1,1.6,10,1,0,432.85149042197844,59,3.9,0.82,1.0,1.2,164,163.0,194.0,272.0,224.85714285714286,221.3,43.51792186914978
2023-03-15,2023,3,15,2,11,1,0,0,0,0,0,0,Summer,0,0.85,26.067926996263516,6.9801357661380825,44.686758889390894,0,0,0.0,1,1.6,9,1,0,455.55827256850984,62,3.8,0.88,1.0,1.2,181,164.0,281.0,182.0,220.57142857142858,217.7,48.2799376651656
2023-03-16,2023,3,16,3,11,1,0,0,0,0,0,0,Summer,0,0.85,23.81059386546641,13.14853564472995,46.20620124203364,0,0,0.0,1,1.6,6,1,0,401.6604759388364,59,4.3,0.9,1.0,1.2,174,181.0,199.0,196.0,206.28571428571428,217.66666666666666,41.776046907743286
2023-03-17,2023,3,17,4,11,1,0,0,0,0,0,0,Summer,0,0.85,28.027200213139434,31.728993515940026,45.422525728464315,1,0,0.0,1,1.6,9,1,0,412.59789599056563,61,4.4,1.0,1.0,1.2,179,174.0,216.0,203.0,202.71428571428572,216.93333333333334,43.53433237386283
2023-03-18,2023,3,18,5,11,1,1,0,0,0,0,0,Summer,0,0.85,25.934598320676177,2.490333231532837,48.989972748061184,0,0,0.0,1,1.6,9,1,0,420.8799097878326,59,3.8,1.35,1.0,1.2,294,179.0,269.0,200.0,197.42857142857142,216.13333333333333,43.89706574421847
2023-03-19,2023,3,19,6,11,1,1,0,0,0,0,0,Summer,0,0.85,24.660166328579425,21.731525955061656,49.61754308023684,0,0,0.0,1,1.6,10,1,0,388.3482877246374,59,4.4,1.25,1.0,1.2,264,294.0,252.0,236.0,201.0,219.26666666666668,51.11425111127551
2023-03-20,2023,3,20,0,12,1,0,0,0,0,0,0,Summer,0,0.85,21.2554755734367,27.227189759620636,39.746883390860994,0,0,0.0,1,1.6,10,1,0,385.6601163681287,61,4.1,0.85,1.0,1.2,167,264.0,163.0,295.0,202.71428571428572,220.2,53.26573096502066
2023-03-21,2023,3,21,1,12,1,0,0,0,0,0,0,Summer,0,0.85,26.944970189898726,24.819575370836894,49.343862502953854,0,0,0.0,1,1.6,9,1,0,367.18696742987936,62,4.1,0.82,1.0,1.2,167,167.0,164.0,299.0,203.28571428571428,215.93333333333334,52.78798564608518
2023-03-22,2023,3,22,2,12,1,0,0,0,0,0,0,Summer,0,0.85,30.544503193339487,10.089937945340157,39.06831786445073,0,0,0.0,1,1.6,7,1,0,443.46849181682444,61,3.9,0.88,1.0,1.2,175,167.0,181.0,185.0,203.71428571428572,211.53333333333333,52.426819744967325
2023-03-23,2023,3,23,3,12,1,0,0,0,0,0,0,Summer,0,0.85,30.32251842909574,9.937676730375314,47.93927944068867,0,0,0.0,1,1.6,10,1,0,409.27463773332573,58,3.8,0.9,1.0,1.2,184,175.0,174.0,157.0,202.85714285714286,211.2,52.90692636264862
2023-03-24,2023,3,24,4,12,1,0,0,0,0,0,0,Summer,0,0.85,26.085807486827456,5.161910472483326,48.09869392351435,0,0,0.0,1,1.6,10,1,0,408.47051479700843,58,3.8,1.0,1.0,1.2,203,184.0,179.0,182.0,204.28571428571428,212.1,52.127133963397256
